"year","state_id","state","cve_cie","morbilidad"
2014,3,"Baja California Sur","I00-I99",592
2014,3,"Baja California Sur","J00-J99",11733
2014,3,"Baja California Sur","K00-K93",7867
2014,3,"Baja California Sur","L00-L99",1944
2014,3,"Baja California Sur","M00-M99",3619
2014,3,"Baja California Sur","N00-N99",4920
2014,3,"Baja California Sur","O00-O99",2175
2014,3,"Baja California Sur","P00-P96",223
2014,3,"Baja California Sur","Q00-Q99",52
2014,3,"Baja California Sur","R00-R99",6649
2014,3,"Baja California Sur","S00-T99",8404
2014,3,"Baja California Sur","Z00-Z99",13942
2014,4,"Campeche","A00-B99",5568
2014,4,"Campeche","C00-D48",568
2014,4,"Campeche","D50-D89",428
2014,4,"Campeche","E00-E90",3638
2014,4,"Campeche","F00-F99",1740
2014,4,"Campeche","G00-G99",1053
2014,4,"Campeche","H00-H59",2197
2014,4,"Campeche","I00-I99",944
2014,4,"Campeche","J00-J99",16314
2014,4,"Campeche","K00-K93",9163
2014,4,"Campeche","L00-L99",2658
2014,4,"Campeche","M00-M99",3257
2014,4,"Campeche","N00-N99",7262
2014,4,"Campeche","O00-O99",18052
2014,4,"Campeche","P00-P96",259
2014,4,"Campeche","Q00-Q99",87
2014,4,"Campeche","R00-R99",7982
2014,4,"Campeche","S00-T99",15077
2014,4,"Campeche","Z00-Z99",7069
2014,5,"Coahuila de Zaragoza","A00-B99",1782
2014,5,"Coahuila de Zaragoza","C00-D48",1291
2014,5,"Coahuila de Zaragoza","D50-D89",498
2014,5,"Coahuila de Zaragoza","E00-E90",4534
2014,5,"Coahuila de Zaragoza","F00-F99",1801
2014,5,"Coahuila de Zaragoza","G00-G99",1181
2014,5,"Coahuila de Zaragoza","H00-H59",2513
2014,5,"Coahuila de Zaragoza","I00-I99",1429
2014,5,"Coahuila de Zaragoza","J00-J99",14282
2014,5,"Coahuila de Zaragoza","K00-K93",10062
2014,5,"Coahuila de Zaragoza","L00-L99",2017
2014,5,"Coahuila de Zaragoza","M00-M99",2889
2014,5,"Coahuila de Zaragoza","N00-N99",6603
2014,5,"Coahuila de Zaragoza","O00-O99",26911
2014,5,"Coahuila de Zaragoza","P00-P96",691
2014,5,"Coahuila de Zaragoza","Q00-Q99",247
2014,5,"Coahuila de Zaragoza","R00-R99",5126
2014,5,"Coahuila de Zaragoza","S00-T99",18473
2014,5,"Coahuila de Zaragoza","Z00-Z99",10657
2014,6,"Colima","A00-B99",1230
2014,6,"Colima","C00-D48",488
2014,6,"Colima","D50-D89",243
2014,6,"Colima","E00-E90",3081
2014,6,"Colima","F00-F99",1614
2014,6,"Colima","G00-G99",1150
2014,6,"Colima","H00-H59",1892
2014,6,"Colima","I00-I99",841
2014,6,"Colima","J00-J99",12622
2014,6,"Colima","K00-K93",8082
2014,6,"Colima","L00-L99",1799
2014,6,"Colima","M00-M99",2759
2014,6,"Colima","N00-N99",4710
2014,6,"Colima","O00-O99",3507
2014,6,"Colima","P00-P96",279
2014,6,"Colima","Q00-Q99",139
2014,6,"Colima","R00-R99",7063
2014,6,"Colima","S00-T99",16508
2014,6,"Colima","Z00-Z99",9796
2014,7,"Chiapas","A00-B99",18625
2014,7,"Chiapas","C00-D48",2964
2014,7,"Chiapas","D50-D89",1828
2014,7,"Chiapas","E00-E90",11288
2014,7,"Chiapas","F00-F99",2985
2014,7,"Chiapas","G00-G99",2870
2014,7,"Chiapas","H00-H59",4923
2014,7,"Chiapas","I00-I99",2761
2014,7,"Chiapas","J00-J99",50342
2014,7,"Chiapas","K00-K93",30649
2014,7,"Chiapas","L00-L99",5437
2014,7,"Chiapas","M00-M99",7662
2014,7,"Chiapas","N00-N99",19706
2014,7,"Chiapas","O00-O99",52949
2014,7,"Chiapas","P00-P96",1207
2014,7,"Chiapas","Q00-Q99",416
2014,7,"Chiapas","R00-R99",14647
2014,7,"Chiapas","S00-T99",28527
2014,7,"Chiapas","Z00-Z99",59796
2014,8,"Chihuahua","A00-B99",2026
2014,8,"Chihuahua","C00-D48",729
2014,8,"Chihuahua","D50-D89",412
2014,8,"Chihuahua","E00-E90",1798
2014,8,"Chihuahua","F00-F99",954
2014,8,"Chihuahua","G00-G99",1368
2014,8,"Chihuahua","H00-H59",1705
2014,8,"Chihuahua","I00-I99",1505
2014,8,"Chihuahua","J00-J99",14137
2014,8,"Chihuahua","K00-K93",6667
2014,8,"Chihuahua","L00-L99",2057
2014,8,"Chihuahua","M00-M99",3616
2014,8,"Chihuahua","N00-N99",5728
2014,8,"Chihuahua","O00-O99",14142
2014,8,"Chihuahua","P00-P96",166
2014,8,"Chihuahua","Q00-Q99",105
2014,8,"Chihuahua","R00-R99",3338
2014,8,"Chihuahua","S00-T99",14485
2014,8,"Chihuahua","Z00-Z99",20730
2014,9,"Ciudad de México","A00-B99",11725
2014,9,"Ciudad de México","C00-D48",4853
2014,9,"Ciudad de México","D50-D89",2257
2014,9,"Ciudad de México","E00-E90",26348
2014,9,"Ciudad de México","F00-F99",17538
2014,9,"Ciudad de México","G00-G99",10475
2014,9,"Ciudad de México","H00-H59",11932
2014,9,"Ciudad de México","I00-I99",12959
2014,9,"Ciudad de México","J00-J99",100852
2014,9,"Ciudad de México","K00-K93",61109
2014,9,"Ciudad de México","L00-L99",14183
2014,9,"Ciudad de México","M00-M99",35221
2014,9,"Ciudad de México","N00-N99",53640
2014,9,"Ciudad de México","O00-O99",142127
2014,9,"Ciudad de México","P00-P96",2533
2014,9,"Ciudad de México","Q00-Q99",1173
2014,9,"Ciudad de México","R00-R99",24968
2014,9,"Ciudad de México","S00-T99",195111
2014,9,"Ciudad de México","Z00-Z99",70743
2014,10,"Durango","A00-B99",3871
2014,10,"Durango","C00-D48",592
2014,10,"Durango","D50-D89",520
2014,10,"Durango","E00-E90",4507
2014,10,"Durango","F00-F99",2616
2014,10,"Durango","G00-G99",3564
2014,10,"Durango","H00-H59",3737
2014,10,"Durango","I00-I99",2210
2014,10,"Durango","J00-J99",35555
2014,10,"Durango","K00-K93",16114
2014,10,"Durango","L00-L99",3932
2014,10,"Durango","M00-M99",6461
2014,10,"Durango","N00-N99",10049
2014,10,"Durango","O00-O99",21815
2014,10,"Durango","P00-P96",227
2014,10,"Durango","Q00-Q99",78
2014,10,"Durango","R00-R99",1199
2014,10,"Durango","S00-T99",24994
2014,10,"Durango","Z00-Z99",36636
2014,11,"Guanajuato","A00-B99",8564
2014,11,"Guanajuato","C00-D48",5171
2014,11,"Guanajuato","D50-D89",3084
2014,11,"Guanajuato","E00-E90",23560
2014,11,"Guanajuato","F00-F99",10504
2014,11,"Guanajuato","G00-G99",8310
2014,11,"Guanajuato","H00-H59",10747
2014,11,"Guanajuato","I00-I99",8236
2014,11,"Guanajuato","J00-J99",139541
2014,11,"Guanajuato","K00-K93",61948
2014,11,"Guanajuato","L00-L99",13446
2014,11,"Guanajuato","M00-M99",22571
2014,11,"Guanajuato","N00-N99",44254
2014,11,"Guanajuato","O00-O99",57133
2014,11,"Guanajuato","P00-P96",2485
2014,11,"Guanajuato","Q00-Q99",826
2014,11,"Guanajuato","R00-R99",36991
2014,11,"Guanajuato","S00-T99",179503
2014,11,"Guanajuato","Z00-Z99",106846
2014,12,"Guerrero","A00-B99",6933
2014,12,"Guerrero","C00-D48",1359
2014,12,"Guerrero","D50-D89",1763
2014,12,"Guerrero","E00-E90",9725
2014,12,"Guerrero","F00-F99",2740
2014,12,"Guerrero","G00-G99",2242
2014,12,"Guerrero","H00-H59",3085
2014,12,"Guerrero","I00-I99",3089
2014,12,"Guerrero","J00-J99",28223
2014,12,"Guerrero","K00-K93",22416
2014,12,"Guerrero","L00-L99",3910
2014,12,"Guerrero","M00-M99",4731
2014,12,"Guerrero","N00-N99",13317
2014,12,"Guerrero","O00-O99",27561
2014,12,"Guerrero","P00-P96",827
2014,12,"Guerrero","Q00-Q99",333
2014,12,"Guerrero","R00-R99",14245
2014,12,"Guerrero","S00-T99",40669
2014,12,"Guerrero","Z00-Z99",42424
2014,13,"Hidalgo","A00-B99",2650
2014,13,"Hidalgo","C00-D48",1986
2014,13,"Hidalgo","D50-D89",1307
2014,13,"Hidalgo","E00-E90",8056
2014,13,"Hidalgo","F00-F99",1960
2014,13,"Hidalgo","G00-G99",3059
2014,13,"Hidalgo","H00-H59",1918
2014,13,"Hidalgo","I00-I99",3703
2014,13,"Hidalgo","J00-J99",20905
2014,13,"Hidalgo","K00-K93",17955
2014,13,"Hidalgo","L00-L99",2354
2014,13,"Hidalgo","M00-M99",6141
2014,13,"Hidalgo","N00-N99",10342
2014,13,"Hidalgo","O00-O99",22673
2014,13,"Hidalgo","P00-P96",507
2014,13,"Hidalgo","Q00-Q99",290
2014,13,"Hidalgo","R00-R99",9902
2014,13,"Hidalgo","S00-T99",33319
2014,13,"Hidalgo","Z00-Z99",42370
2014,14,"Jalisco","A00-B99",8447
2014,14,"Jalisco","C00-D48",2564
2014,14,"Jalisco","D50-D89",2013
2014,14,"Jalisco","E00-E90",11347
2014,14,"Jalisco","F00-F99",12493
2014,14,"Jalisco","G00-G99",6945
2014,14,"Jalisco","H00-H59",10193
2014,14,"Jalisco","I00-I99",7128
2014,14,"Jalisco","J00-J99",89562
2014,14,"Jalisco","K00-K93",43582
2014,14,"Jalisco","L00-L99",9691
2014,14,"Jalisco","M00-M99",17858
2014,14,"Jalisco","N00-N99",31793
2014,14,"Jalisco","O00-O99",62171
2014,14,"Jalisco","P00-P96",1612
2014,14,"Jalisco","Q00-Q99",624
2014,14,"Jalisco","R00-R99",58888
2014,14,"Jalisco","S00-T99",85394
2014,14,"Jalisco","Z00-Z99",133557
2014,15,"Estado de México","A00-B99",20684
2014,15,"Estado de México","C00-D48",6048
2014,15,"Estado de México","D50-D89",3282
2014,15,"Estado de México","E00-E90",36155
2014,15,"Estado de México","F00-F99",12259
2014,15,"Estado de México","G00-G99",13735
2014,15,"Estado de México","H00-H59",13297
2014,15,"Estado de México","I00-I99",12027
2014,15,"Estado de México","J00-J99",179883
2014,15,"Estado de México","K00-K93",86433
2014,15,"Estado de México","L00-L99",17850
2014,15,"Estado de México","M00-M99",32009
2014,15,"Estado de México","N00-N99",76435
2014,15,"Estado de México","O00-O99",157904
2014,15,"Estado de México","P00-P96",5789
2014,15,"Estado de México","Q00-Q99",1354
2014,15,"Estado de México","R00-R99",47993
2014,15,"Estado de México","S00-T99",173033
2014,15,"Estado de México","Z00-Z99",274535
2014,16,"Michoacán de Ocampo","A00-B99",5044
2014,16,"Michoacán de Ocampo","C00-D48",2911
2014,16,"Michoacán de Ocampo","D50-D89",1470
2014,16,"Michoacán de Ocampo","E00-E90",11825
2014,16,"Michoacán de Ocampo","F00-F99",5406
2014,16,"Michoacán de Ocampo","G00-G99",5271
2014,16,"Michoacán de Ocampo","H00-H59",3598
2014,16,"Michoacán de Ocampo","I00-I99",4241
2014,16,"Michoacán de Ocampo","J00-J99",37593
2014,16,"Michoacán de Ocampo","K00-K93",30066
2014,16,"Michoacán de Ocampo","L00-L99",5372
2014,16,"Michoacán de Ocampo","M00-M99",8011
2014,16,"Michoacán de Ocampo","N00-N99",18106
2014,16,"Michoacán de Ocampo","O00-O99",31495
2014,16,"Michoacán de Ocampo","P00-P96",1078
2014,16,"Michoacán de Ocampo","Q00-Q99",796
2014,16,"Michoacán de Ocampo","R00-R99",16240
2014,16,"Michoacán de Ocampo","S00-T99",63935
2014,16,"Michoacán de Ocampo","Z00-Z99",48673
2014,17,"Morelos","A00-B99",4282
2014,17,"Morelos","C00-D48",1452
2014,17,"Morelos","D50-D89",1346
2014,17,"Morelos","E00-E90",9474
2014,17,"Morelos","F00-F99",2928
2014,17,"Morelos","G00-G99",3463
2014,17,"Morelos","H00-H59",5853
2014,17,"Morelos","I00-I99",2619
2014,17,"Morelos","J00-J99",44808
2014,17,"Morelos","K00-K93",21604
2014,17,"Morelos","L00-L99",5418
2014,17,"Morelos","M00-M99",6425
2014,17,"Morelos","N00-N99",17816
2014,17,"Morelos","O00-O99",39127
2014,17,"Morelos","P00-P96",1023
2014,17,"Morelos","Q00-Q99",535
2014,17,"Morelos","R00-R99",15216
2014,17,"Morelos","S00-T99",53461
2014,17,"Morelos","Z00-Z99",19371
2014,18,"Nayarit","A00-B99",2365
2014,18,"Nayarit","C00-D48",791
2014,18,"Nayarit","D50-D89",445
2014,18,"Nayarit","E00-E90",3434
2014,18,"Nayarit","F00-F99",1432
2014,18,"Nayarit","G00-G99",1465
2014,18,"Nayarit","H00-H59",2326
2014,18,"Nayarit","I00-I99",1904
2014,18,"Nayarit","J00-J99",13891
2014,18,"Nayarit","K00-K93",8215
2014,18,"Nayarit","L00-L99",2255
2014,18,"Nayarit","M00-M99",2916
2014,18,"Nayarit","N00-N99",6013
2014,18,"Nayarit","O00-O99",4141
2014,18,"Nayarit","P00-P96",160
2014,18,"Nayarit","Q00-Q99",55
2014,18,"Nayarit","R00-R99",6067
2014,18,"Nayarit","S00-T99",21185
2014,18,"Nayarit","Z00-Z99",7693
2014,19,"Nuevo León","A00-B99",3887
2014,19,"Nuevo León","C00-D48",519
2014,19,"Nuevo León","D50-D89",459
2014,19,"Nuevo León","E00-E90",3376
2014,19,"Nuevo León","F00-F99",2423
2014,19,"Nuevo León","G00-G99",2026
2014,19,"Nuevo León","H00-H59",4892
2014,19,"Nuevo León","I00-I99",1567
2014,19,"Nuevo León","J00-J99",23287
2014,19,"Nuevo León","K00-K93",13192
2014,19,"Nuevo León","L00-L99",3904
2014,19,"Nuevo León","M00-M99",6383
2014,19,"Nuevo León","N00-N99",7873
2014,19,"Nuevo León","O00-O99",24499
2014,19,"Nuevo León","P00-P96",377
2014,19,"Nuevo León","Q00-Q99",231
2014,19,"Nuevo León","R00-R99",12614
2014,19,"Nuevo León","S00-T99",27105
2014,19,"Nuevo León","Z00-Z99",36021
2014,20,"Oaxaca","A00-B99",5913
2014,20,"Oaxaca","C00-D48",2144
2014,20,"Oaxaca","D50-D89",1774
2014,20,"Oaxaca","E00-E90",8939
2014,20,"Oaxaca","F00-F99",2539
2014,20,"Oaxaca","G00-G99",3243
2014,20,"Oaxaca","H00-H59",4441
2014,20,"Oaxaca","I00-I99",3547
2014,20,"Oaxaca","J00-J99",35034
2014,20,"Oaxaca","K00-K93",18866
2014,20,"Oaxaca","L00-L99",4174
2014,20,"Oaxaca","M00-M99",6159
2014,20,"Oaxaca","N00-N99",15372
2014,20,"Oaxaca","O00-O99",35033
2014,20,"Oaxaca","P00-P96",1568
2014,20,"Oaxaca","Q00-Q99",427
2014,20,"Oaxaca","R00-R99",13500
2014,20,"Oaxaca","S00-T99",34219
2014,20,"Oaxaca","Z00-Z99",57354
2014,21,"Puebla","A00-B99",11916
2014,21,"Puebla","C00-D48",3467
2014,21,"Puebla","D50-D89",2782
2014,21,"Puebla","E00-E90",16631
2014,21,"Puebla","F00-F99",4850
2014,21,"Puebla","G00-G99",4849
2014,21,"Puebla","H00-H59",6603
2014,21,"Puebla","I00-I99",6590
2014,21,"Puebla","J00-J99",72417
2014,21,"Puebla","K00-K93",32934
2014,21,"Puebla","L00-L99",7669
2014,21,"Puebla","M00-M99",11394
2014,21,"Puebla","N00-N99",25108
2014,21,"Puebla","O00-O99",54985
2014,21,"Puebla","P00-P96",1684
2014,21,"Puebla","Q00-Q99",566
2014,21,"Puebla","R00-R99",16160
2014,21,"Puebla","S00-T99",62487
2014,21,"Puebla","Z00-Z99",76173
2014,22,"Querétaro","A00-B99",2932
2014,22,"Querétaro","C00-D48",1751
2014,22,"Querétaro","D50-D89",874
2014,22,"Querétaro","E00-E90",5849
2014,22,"Querétaro","F00-F99",2107
2014,22,"Querétaro","G00-G99",1465
2014,22,"Querétaro","H00-H59",1659
2014,22,"Querétaro","I00-I99",1839
2014,22,"Querétaro","J00-J99",18501
2014,22,"Querétaro","K00-K93",12041
2014,22,"Querétaro","L00-L99",2355
2014,22,"Querétaro","M00-M99",2846
2014,22,"Querétaro","N00-N99",8402
2014,22,"Querétaro","O00-O99",39298
2014,22,"Querétaro","P00-P96",1157
2014,22,"Querétaro","Q00-Q99",244
2014,22,"Querétaro","R00-R99",8562
2014,22,"Querétaro","S00-T99",22511
2014,22,"Querétaro","Z00-Z99",33654
2014,23,"Quintana Roo","A00-B99",2394
2014,23,"Quintana Roo","C00-D48",367
2014,23,"Quintana Roo","D50-D89",375
2014,23,"Quintana Roo","E00-E90",2571
2014,23,"Quintana Roo","F00-F99",1149
2014,23,"Quintana Roo","G00-G99",989
2014,23,"Quintana Roo","H00-H59",1774
2014,23,"Quintana Roo","I00-I99",590
2014,23,"Quintana Roo","J00-J99",14161
2014,23,"Quintana Roo","K00-K93",6416
2014,23,"Quintana Roo","L00-L99",1918
2014,23,"Quintana Roo","M00-M99",2639
2014,23,"Quintana Roo","N00-N99",5930
2014,23,"Quintana Roo","O00-O99",9983
2014,23,"Quintana Roo","P00-P96",270
2014,23,"Quintana Roo","Q00-Q99",42
2014,23,"Quintana Roo","R00-R99",5999
2014,23,"Quintana Roo","S00-T99",14574
2014,23,"Quintana Roo","Z00-Z99",23156
2014,24,"San Luis Potosí","A00-B99",3087
2014,24,"San Luis Potosí","C00-D48",993
2014,24,"San Luis Potosí","D50-D89",737
2014,24,"San Luis Potosí","E00-E90",5580
2014,24,"San Luis Potosí","F00-F99",2419
2014,24,"San Luis Potosí","G00-G99",3090
2014,24,"San Luis Potosí","H00-H59",3882
2014,24,"San Luis Potosí","I00-I99",2154
2014,24,"San Luis Potosí","J00-J99",30294
2014,24,"San Luis Potosí","K00-K93",15012
2014,24,"San Luis Potosí","L00-L99",3711
2014,24,"San Luis Potosí","M00-M99",6927
2014,24,"San Luis Potosí","N00-N99",11026
2014,24,"San Luis Potosí","O00-O99",11955
2014,24,"San Luis Potosí","P00-P96",1050
2014,24,"San Luis Potosí","Q00-Q99",196
2014,24,"San Luis Potosí","R00-R99",7270
2014,24,"San Luis Potosí","S00-T99",29733
2014,24,"San Luis Potosí","Z00-Z99",21452
2014,25,"Sinaloa","A00-B99",7596
2014,25,"Sinaloa","C00-D48",1394
2014,25,"Sinaloa","D50-D89",2118
2014,25,"Sinaloa","E00-E90",6335
2014,25,"Sinaloa","F00-F99",3842
2014,25,"Sinaloa","G00-G99",3546
2014,25,"Sinaloa","H00-H59",6302
2014,25,"Sinaloa","I00-I99",3401
2014,25,"Sinaloa","J00-J99",43375
2014,25,"Sinaloa","K00-K93",22085
2014,25,"Sinaloa","L00-L99",5717
2014,25,"Sinaloa","M00-M99",10093
2014,25,"Sinaloa","N00-N99",14371
2014,25,"Sinaloa","O00-O99",17576
2014,25,"Sinaloa","P00-P96",517
2014,25,"Sinaloa","Q00-Q99",311
2014,25,"Sinaloa","R00-R99",41064
2014,25,"Sinaloa","S00-T99",40809
2014,25,"Sinaloa","Z00-Z99",52859
2014,26,"Sonora","A00-B99",5682
2014,26,"Sonora","C00-D48",1844
2014,26,"Sonora","D50-D89",973
2014,26,"Sonora","E00-E90",6047
2014,26,"Sonora","F00-F99",3524
2014,26,"Sonora","G00-G99",3373
2014,26,"Sonora","H00-H59",6692
2014,26,"Sonora","I00-I99",5434
2014,26,"Sonora","J00-J99",44451
2014,26,"Sonora","K00-K93",21701
2014,26,"Sonora","L00-L99",6635
2014,26,"Sonora","M00-M99",8796
2014,26,"Sonora","N00-N99",16681
2014,26,"Sonora","O00-O99",23379
2014,26,"Sonora","P00-P96",329
2014,26,"Sonora","Q00-Q99",242
2014,26,"Sonora","R00-R99",22323
2014,26,"Sonora","S00-T99",50663
2014,26,"Sonora","Z00-Z99",42769
2014,27,"Tabasco","A00-B99",7437
2014,27,"Tabasco","C00-D48",2705
2014,27,"Tabasco","D50-D89",2209
2014,27,"Tabasco","E00-E90",14381
2014,27,"Tabasco","F00-F99",6662
2014,27,"Tabasco","G00-G99",3269
2014,27,"Tabasco","H00-H59",5565
2014,27,"Tabasco","I00-I99",3808
2014,27,"Tabasco","J00-J99",48012
2014,27,"Tabasco","K00-K93",29385
2014,27,"Tabasco","L00-L99",6086
2014,27,"Tabasco","M00-M99",7496
2014,27,"Tabasco","N00-N99",21499
2014,27,"Tabasco","O00-O99",65852
2014,27,"Tabasco","P00-P96",1222
2014,27,"Tabasco","Q00-Q99",671
2014,27,"Tabasco","R00-R99",17065
2014,27,"Tabasco","S00-T99",44929
2014,27,"Tabasco","Z00-Z99",48594
2014,28,"Tamaulipas","A00-B99",4654
2014,28,"Tamaulipas","C00-D48",1354
2014,28,"Tamaulipas","D50-D89",1175
2014,28,"Tamaulipas","E00-E90",9022
2014,28,"Tamaulipas","F00-F99",2642
2014,28,"Tamaulipas","G00-G99",2999
2014,28,"Tamaulipas","H00-H59",4597
2014,28,"Tamaulipas","I00-I99",3208
2014,28,"Tamaulipas","J00-J99",33669
2014,28,"Tamaulipas","K00-K93",19638
2014,28,"Tamaulipas","L00-L99",4303
2014,28,"Tamaulipas","M00-M99",8441
2014,28,"Tamaulipas","N00-N99",12830
2014,28,"Tamaulipas","O00-O99",18944
2014,28,"Tamaulipas","P00-P96",755
2014,28,"Tamaulipas","Q00-Q99",144
2014,28,"Tamaulipas","R00-R99",11559
2014,28,"Tamaulipas","S00-T99",36511
2014,28,"Tamaulipas","Z00-Z99",28875
2014,29,"Tlaxcala","A00-B99",2422
2014,29,"Tlaxcala","C00-D48",1261
2014,29,"Tlaxcala","D50-D89",734
2014,29,"Tlaxcala","E00-E90",5297
2014,29,"Tlaxcala","F00-F99",1782
2014,29,"Tlaxcala","G00-G99",1714
2014,29,"Tlaxcala","H00-H59",2212
2014,29,"Tlaxcala","I00-I99",1753
2014,29,"Tlaxcala","J00-J99",20155
2014,29,"Tlaxcala","K00-K93",10144
2014,29,"Tlaxcala","L00-L99",2226
2014,29,"Tlaxcala","M00-M99",3514
2014,29,"Tlaxcala","N00-N99",8465
2014,29,"Tlaxcala","O00-O99",21203
2014,29,"Tlaxcala","P00-P96",646
2014,29,"Tlaxcala","Q00-Q99",577
2014,29,"Tlaxcala","R00-R99",6205
2014,29,"Tlaxcala","S00-T99",20508
2014,29,"Tlaxcala","Z00-Z99",24229
2014,30,"Veracruz de Ignacio de la Llave","A00-B99",12894
2014,30,"Veracruz de Ignacio de la Llave","C00-D48",3016
2014,30,"Veracruz de Ignacio de la Llave","D50-D89",2768
2014,30,"Veracruz de Ignacio de la Llave","E00-E90",18081
2014,30,"Veracruz de Ignacio de la Llave","F00-F99",10488
2014,30,"Veracruz de Ignacio de la Llave","G00-G99",6033
2014,30,"Veracruz de Ignacio de la Llave","H00-H59",6928
2014,30,"Veracruz de Ignacio de la Llave","I00-I99",6755
2014,30,"Veracruz de Ignacio de la Llave","J00-J99",49992
2014,30,"Veracruz de Ignacio de la Llave","K00-K93",39549
2014,30,"Veracruz de Ignacio de la Llave","L00-L99",8424
2014,30,"Veracruz de Ignacio de la Llave","M00-M99",11089
2014,30,"Veracruz de Ignacio de la Llave","N00-N99",27288
2014,30,"Veracruz de Ignacio de la Llave","O00-O99",52514
2014,30,"Veracruz de Ignacio de la Llave","P00-P96",2339
2014,30,"Veracruz de Ignacio de la Llave","Q00-Q99",768
2014,30,"Veracruz de Ignacio de la Llave","R00-R99",26597
2014,30,"Veracruz de Ignacio de la Llave","S00-T99",61150
2014,30,"Veracruz de Ignacio de la Llave","Z00-Z99",83357
2014,31,"Yucatán","A00-B99",656
2014,31,"Yucatán","C00-D48",175
2014,31,"Yucatán","D50-D89",278
2014,31,"Yucatán","E00-E90",1818
2014,31,"Yucatán","F00-F99",2087
2014,31,"Yucatán","G00-G99",599
2014,31,"Yucatán","H00-H59",494
2014,31,"Yucatán","I00-I99",572
2014,31,"Yucatán","J00-J99",3928
2014,31,"Yucatán","K00-K93",3246
2014,31,"Yucatán","L00-L99",701
2014,31,"Yucatán","M00-M99",1026
2014,31,"Yucatán","N00-N99",2354
2014,31,"Yucatán","O00-O99",2612
2014,31,"Yucatán","P00-P96",125
2014,31,"Yucatán","Q00-Q99",51
2014,31,"Yucatán","R00-R99",2683
2014,31,"Yucatán","S00-T99",9247
2014,31,"Yucatán","Z00-Z99",1381
2014,32,"Zacatecas","A00-B99",5010
2014,32,"Zacatecas","C00-D48",1137
2014,32,"Zacatecas","D50-D89",1042
2014,32,"Zacatecas","E00-E90",4648
2014,32,"Zacatecas","F00-F99",3236
2014,32,"Zacatecas","G00-G99",3822
2014,32,"Zacatecas","H00-H59",6257
2014,32,"Zacatecas","I00-I99",2656
2014,32,"Zacatecas","J00-J99",49899
2014,32,"Zacatecas","K00-K93",19750
2014,32,"Zacatecas","L00-L99",4895
2014,32,"Zacatecas","M00-M99",11580
2014,32,"Zacatecas","N00-N99",15783
2014,32,"Zacatecas","O00-O99",7110
2014,32,"Zacatecas","P00-P96",285
2014,32,"Zacatecas","Q00-Q99",280
2014,32,"Zacatecas","R00-R99",19072
2014,32,"Zacatecas","S00-T99",31555
2014,32,"Zacatecas","Z00-Z99",49282
2015,1,"Aguascalientes","A00-B99",1493
2015,1,"Aguascalientes","C00-D48",843
2015,1,"Aguascalientes","D50-D89",601
2015,1,"Aguascalientes","E00-E90",3123
2015,1,"Aguascalientes","F00-F99",7917
2015,1,"Aguascalientes","G00-G99",2115
2015,1,"Aguascalientes","H00-H59",2282
2015,1,"Aguascalientes","I00-I99",2224
2015,1,"Aguascalientes","J00-J99",18506
2015,1,"Aguascalientes","K00-K93",13601
2015,1,"Aguascalientes","L00-L99",2488
2015,1,"Aguascalientes","M00-M99",5262
2015,1,"Aguascalientes","N00-N99",9800
2015,1,"Aguascalientes","O00-O99",20558
2015,1,"Aguascalientes","P00-P96",205
2015,1,"Aguascalientes","Q00-Q99",369
2015,1,"Aguascalientes","R00-R99",6794
2015,1,"Aguascalientes","S00-T99",31364
2015,1,"Aguascalientes","V01-Y98",1
2015,1,"Aguascalientes","Z00-Z99",21370
2015,2,"Baja California","A00-B99",2515
2015,2,"Baja California","C00-D48",1172
2015,2,"Baja California","D50-D89",658
2015,2,"Baja California","E00-E90",4131
2015,2,"Baja California","F00-F99",2188
2015,2,"Baja California","G00-G99",1832
2015,2,"Baja California","H00-H59",3227
2015,2,"Baja California","I00-I99",2511
2015,2,"Baja California","J00-J99",18694
2015,2,"Baja California","K00-K93",13465
2015,2,"Baja California","L00-L99",4131
2015,2,"Baja California","M00-M99",5675
2015,2,"Baja California","N00-N99",8681
2015,2,"Baja California","O00-O99",9017
2015,2,"Baja California","P00-P96",156
2015,2,"Baja California","Q00-Q99",132
2015,2,"Baja California","R00-R99",9868
2015,2,"Baja California","S00-T99",18801
2015,2,"Baja California","Z00-Z99",45304
2015,3,"Baja California Sur","A00-B99",1482
2015,3,"Baja California Sur","C00-D48",348
2015,3,"Baja California Sur","D50-D89",273
2015,3,"Baja California Sur","E00-E90",1805
2015,3,"Baja California Sur","F00-F99",1197
2015,3,"Baja California Sur","G00-G99",1422
2015,3,"Baja California Sur","H00-H59",2867
2015,3,"Baja California Sur","I00-I99",721
2015,3,"Baja California Sur","J00-J99",11340
2015,3,"Baja California Sur","K00-K93",7846
2015,3,"Baja California Sur","L00-L99",1992
2015,3,"Baja California Sur","M00-M99",3911
2015,3,"Baja California Sur","N00-N99",4698
2015,3,"Baja California Sur","O00-O99",2418
2015,3,"Baja California Sur","P00-P96",164
2015,3,"Baja California Sur","Q00-Q99",68
2015,3,"Baja California Sur","R00-R99",5676
2015,3,"Baja California Sur","S00-T99",8112
2015,3,"Baja California Sur","Z00-Z99",13744
2015,4,"Campeche","A00-B99",6863
2015,4,"Campeche","C00-D48",608
2015,4,"Campeche","D50-D89",455
2015,4,"Campeche","E00-E90",3920
2015,4,"Campeche","F00-F99",1722
2015,4,"Campeche","G00-G99",1104
2015,4,"Campeche","H00-H59",2258
2015,4,"Campeche","I00-I99",998
