"state_id","state","year","projected_population"
1,"Aguascalientes",1970,356491
1,"Aguascalientes",1971,371369
1,"Aguascalientes",1972,386794
1,"Aguascalientes",1973,402633
1,"Aguascalientes",1974,418900
1,"Aguascalientes",1975,435558
1,"Aguascalientes",1976,452538
1,"Aguascalientes",1977,469739
1,"Aguascalientes",1978,487198
1,"Aguascalientes",1979,504873
1,"Aguascalientes",1980,523567
1,"Aguascalientes",1981,544127
1,"Aguascalientes",1982,565855
1,"Aguascalientes",1983,587908
1,"Aguascalientes",1984,610258
1,"Aguascalientes",1985,632843
1,"Aguascalientes",1986,655680
1,"Aguascalientes",1987,678806
1,"Aguascalientes",1988,702144
1,"Aguascalientes",1989,725631
1,"Aguascalientes",1990,748737
1,"Aguascalientes",1991,771490
1,"Aguascalientes",1992,794389
1,"Aguascalientes",1993,817353
1,"Aguascalientes",1994,840342
1,"Aguascalientes",1995,863323
1,"Aguascalientes",1996,884636
1,"Aguascalientes",1997,904251
1,"Aguascalientes",1998,923720
1,"Aguascalientes",1999,943020
1,"Aguascalientes",2000,964010
1,"Aguascalientes",2001,987520
1,"Aguascalientes",2002,1011950
1,"Aguascalientes",2003,1036717
1,"Aguascalientes",2004,1061561
1,"Aguascalientes",2005,1086798
1,"Aguascalientes",2006,1110011
1,"Aguascalientes",2007,1131266
1,"Aguascalientes",2008,1153468
1,"Aguascalientes",2009,1176168
1,"Aguascalientes",2010,1198510
1,"Aguascalientes",2011,1223425
1,"Aguascalientes",2012,1250962
1,"Aguascalientes",2013,1278202
1,"Aguascalientes",2014,1305273
1,"Aguascalientes",2015,1331825
1,"Aguascalientes",2016,1355321
1,"Aguascalientes",2017,1375782
1,"Aguascalientes",2018,1395794
1,"Aguascalientes",2019,1415421
1,"Aguascalientes",2020,1434635
1,"Aguascalientes",2021,1453452
1,"Aguascalientes",2022,1471859
1,"Aguascalientes",2023,1489875
1,"Aguascalientes",2024,1507474
1,"Aguascalientes",2025,1524644
1,"Aguascalientes",2026,1541405
1,"Aguascalientes",2027,1557754
1,"Aguascalientes",2028,1573657
1,"Aguascalientes",2029,1589095
1,"Aguascalientes",2030,1604083
1,"Aguascalientes",2031,1618605
1,"Aguascalientes",2032,1632634
1,"Aguascalientes",2033,1646181
1,"Aguascalientes",2034,1659245
1,"Aguascalientes",2035,1671788
1,"Aguascalientes",2036,1683818
1,"Aguascalientes",2037,1695348
1,"Aguascalientes",2038,1706347
1,"Aguascalientes",2039,1716843
1,"Aguascalientes",2040,1726803
1,"Aguascalientes",2041,1736240
1,"Aguascalientes",2042,1745145
1,"Aguascalientes",2043,1753515
1,"Aguascalientes",2044,1761344
1,"Aguascalientes",2045,1768641
1,"Aguascalientes",2046,1775433
1,"Aguascalientes",2047,1781677
1,"Aguascalientes",2048,1787388
1,"Aguascalientes",2049,1792570
1,"Aguascalientes",2050,1797232
2,"Baja California",1970,906634
2,"Baja California",1971,932591
2,"Baja California",1972,959240
2,"Baja California",1973,986279
2,"Baja California",1974,1013710
2,"Baja California",1975,1041542
2,"Baja California",1976,1069560
2,"Baja California",1977,1097635
2,"Baja California",1978,1125813
2,"Baja California",1979,1154068
2,"Baja California",1980,1187841
2,"Baja California",1981,1233139
2,"Baja California",1982,1284901
2,"Baja California",1983,1337584
2,"Baja California",1984,1391111
2,"Baja California",1985,1445385
2,"Baja California",1986,1500456
2,"Baja California",1987,1556368
2,"Baja California",1988,1612920
2,"Baja California",1989,1670019
2,"Baja California",1990,1734105
2,"Baja California",1991,1805548
2,"Baja California",1992,1877992
2,"Baja California",1993,1951205
2,"Baja California",1994,2025123
2,"Baja California",1995,2099602
2,"Baja California",1996,2176804
2,"Baja California",1997,2256820
2,"Baja California",1998,2337309
2,"Baja California",1999,2418123
2,"Baja California",2000,2493675
2,"Baja California",2001,2565903
2,"Baja California",2002,2640732
2,"Baja California",2003,2716612
2,"Baja California",2004,2792913
2,"Baja California",2005,2870428
2,"Baja California",2006,2939646
2,"Baja California",2007,3000933
2,"Baja California",2008,3064928
2,"Baja California",2009,3130426
2,"Baja California",2010,3183653
2,"Baja California",2011,3222606
2,"Baja California",2012,3258386
2,"Baja California",2013,3292766
2,"Baja California",2014,3326218
2,"Baja California",2015,3357794
2,"Baja California",2016,3403335
2,"Baja California",2017,3462872
2,"Baja California",2018,3521242
2,"Baja California",2019,3578561
2,"Baja California",2020,3634868
2,"Baja California",2021,3690160
2,"Baja California",2022,3744415
2,"Baja California",2023,3797610
2,"Baja California",2024,3849705
2,"Baja California",2025,3900683
2,"Baja California",2026,3950521
2,"Baja California",2027,3999215
2,"Baja California",2028,4046743
2,"Baja California",2029,4093115
2,"Baja California",2030,4138349
2,"Baja California",2031,4182427
2,"Baja California",2032,4225316
2,"Baja California",2033,4267034
2,"Baja California",2034,4307518
2,"Baja California",2035,4346778
2,"Baja California",2036,4384803
2,"Baja California",2037,4421560
2,"Baja California",2038,4457009
2,"Baja California",2039,4491159
2,"Baja California",2040,4523989
2,"Baja California",2041,4555479
2,"Baja California",2042,4585605
2,"Baja California",2043,4614351
2,"Baja California",2044,4641709
2,"Baja California",2045,4667696
2,"Baja California",2046,4692279
2,"Baja California",2047,4715478
2,"Baja California",2048,4737281
2,"Baja California",2049,4757696
2,"Baja California",2050,4776728
3,"Baja California Sur",1970,134721
3,"Baja California Sur",1971,141622
3,"Baja California Sur",1972,148846
3,"Baja California Sur",1973,156309
3,"Baja California Sur",1974,164019
3,"Baja California Sur",1975,171991
3,"Baja California Sur",1976,180178
3,"Baja California Sur",1977,188570
3,"Baja California Sur",1978,197154
3,"Baja California Sur",1979,205934
3,"Baja California Sur",1980,215233
3,"Baja California Sur",1981,225430
3,"Baja California Sur",1982,236245
3,"Baja California Sur",1983,247297
3,"Baja California Sur",1984,258577
3,"Baja California Sur",1985,270092
3,"Baja California Sur",1986,281828
3,"Baja California Sur",1987,293789
3,"Baja California Sur",1988,305962
3,"Baja California Sur",1989,318318
3,"Baja California Sur",1990,329121
3,"Baja California Sur",1991,338322
3,"Baja California Sur",1992,347584
3,"Baja California Sur",1993,356858
3,"Baja California Sur",1994,366145
3,"Baja California Sur",1995,375425
3,"Baja California Sur",1996,385853
3,"Baja California Sur",1997,397482
3,"Baja California Sur",1998,409121
3,"Baja California Sur",1999,420791
3,"Baja California Sur",2000,434318
3,"Baja California Sur",2001,450092
3,"Baja California Sur",2002,466394
3,"Baja California Sur",2003,482984
3,"Baja California Sur",2004,499719
3,"Baja California Sur",2005,516740
3,"Baja California Sur",2006,537801
3,"Baja California Sur",2007,563113
3,"Baja California Sur",2008,589287
3,"Baja California Sur",2009,616122
3,"Baja California Sur",2010,636185
3,"Baja California Sur",2011,651419
3,"Baja California Sur",2012,668635
3,"Baja California Sur",2013,685784
3,"Baja California Sur",2014,702923
3,"Baja California Sur",2015,719846
3,"Baja California Sur",2016,736995
3,"Baja California Sur",2017,754270
3,"Baja California Sur",2018,771294
3,"Baja California Sur",2019,788119
3,"Baja California Sur",2020,804708
3,"Baja California Sur",2021,821059
3,"Baja California Sur",2022,837168
3,"Baja California Sur",2023,853026
3,"Baja California Sur",2024,868622
3,"Baja California Sur",2025,883950
3,"Baja California Sur",2026,898996
3,"Baja California Sur",2027,913746
3,"Baja California Sur",2028,928205
3,"Baja California Sur",2029,942365
3,"Baja California Sur",2030,956205
3,"Baja California Sur",2031,969734
3,"Baja California Sur",2032,982946
3,"Baja California Sur",2033,995853
3,"Baja California Sur",2034,1008438
3,"Baja California Sur",2035,1020692
3,"Baja California Sur",2036,1032605
3,"Baja California Sur",2037,1044167
3,"Baja California Sur",2038,1055395
3,"Baja California Sur",2039,1066264
3,"Baja California Sur",2040,1076752
3,"Baja California Sur",2041,1086889
3,"Baja California Sur",2042,1096646
3,"Baja California Sur",2043,1106004
3,"Baja California Sur",2044,1114974
3,"Baja California Sur",2045,1123563
3,"Baja California Sur",2046,1131748
3,"Baja California Sur",2047,1139532
3,"Baja California Sur",2048,1146917
3,"Baja California Sur",2049,1153915
3,"Baja California Sur",2050,1160503
4,"Campeche",1970,268985
4,"Campeche",1971,282757
4,"Campeche",1972,297075
4,"Campeche",1973,311875
4,"Campeche",1974,327158
4,"Campeche",1975,342899
4,"Campeche",1976,359039
4,"Campeche",1977,375503
4,"Campeche",1978,392324
4,"Campeche",1979,409459
4,"Campeche",1980,425685
4,"Campeche",1981,439696
4,"Campeche",1982,452614
4,"Campeche",1983,465600
4,"Campeche",1984,478608
4,"Campeche",1985,491612
4,"Campeche",1986,504625
4,"Campeche",1987,517679
4,"Campeche",1988,530706
4,"Campeche",1989,543669
4,"Campeche",1990,558475
4,"Campeche",1991,575254
4,"Campeche",1992,592119
4,"Campeche",1993,608989
4,"Campeche",1994,625887
4,"Campeche",1995,642763
4,"Campeche",1996,657170
4,"Campeche",1997,669051
4,"Campeche",1998,680769
4,"Campeche",1999,692305
4,"Campeche",2000,704360
4,"Campeche",2001,717580
4,"Campeche",2002,731445
4,"Campeche",2003,745529
4,"Campeche",2004,759630
4,"Campeche",2005,773981
4,"Campeche",2006,786594
4,"Campeche",2007,797547
4,"Campeche",2008,809041
4,"Campeche",2009,820800
4,"Campeche",2010,833942
4,"Campeche",2011,849941
4,"Campeche",2012,867064
4,"Campeche",2013,883911
4,"Campeche",2014,900589
4,"Campeche",2015,916832
4,"Campeche",2016,933436
4,"Campeche",2017,950458
4,"Campeche",2018,967319
4,"Campeche",2019,984046
4,"Campeche",2020,1000617
4,"Campeche",2021,1017011
4,"Campeche",2022,1033223
4,"Campeche",2023,1049244
4,"Campeche",2024,1065071
4,"Campeche",2025,1080694
4,"Campeche",2026,1096099
4,"Campeche",2027,1111303
4,"Campeche",2028,1126314
4,"Campeche",2029,1141119
4,"Campeche",2030,1155724
4,"Campeche",2031,1170128
4,"Campeche",2032,1184334
4,"Campeche",2033,1198333
4,"Campeche",2034,1212114
4,"Campeche",2035,1225690
4,"Campeche",2036,1239026
4,"Campeche",2037,1252115
4,"Campeche",2038,1264968
4,"Campeche",2039,1277570
4,"Campeche",2040,1289907
4,"Campeche",2041,1301981
4,"Campeche",2042,1313775
4,"Campeche",2043,1325280
4,"Campeche",2044,1336482
4,"Campeche",2045,1347380
4,"Campeche",2046,1357976
4,"Campeche",2047,1368266
4,"Campeche",2048,1378232
4,"Campeche",2049,1387883
4,"Campeche",2050,1397202
5,"Coahuila de Zaragoza",1970,1169413
5,"Coahuila de Zaragoza",1971,1206360
5,"Coahuila de Zaragoza",1972,1244377
5,"Coahuila de Zaragoza",1973,1283072
5,"Coahuila de Zaragoza",1974,1322476
5,"Coahuila de Zaragoza",1975,1362575
5,"Coahuila de Zaragoza",1976,1402983
5,"Coahuila de Zaragoza",1977,1443534
5,"Coahuila de Zaragoza",1978,1484275
5,"Coahuila de Zaragoza",1979,1525133
5,"Coahuila de Zaragoza",1980,1567345
5,"Coahuila de Zaragoza",1981,1612596
5,"Coahuila de Zaragoza",1982,1659670
5,"Coahuila de Zaragoza",1983,1707041
5,"Coahuila de Zaragoza",1984,1754659
5,"Coahuila de Zaragoza",1985,1802399
5,"Coahuila de Zaragoza",1986,1850346
5,"Coahuila de Zaragoza",1987,1898580
5,"Coahuila de Zaragoza",1988,1946869
5,"Coahuila de Zaragoza",1989,1995139
5,"Coahuila de Zaragoza",1990,2035283
5,"Coahuila de Zaragoza",1991,2067104
5,"Coahuila de Zaragoza",1992,2098336
5,"Coahuila de Zaragoza",1993,2128732
5,"Coahuila de Zaragoza",1994,2158305
5,"Coahuila de Zaragoza",1995,2186951
5,"Coahuila de Zaragoza",1996,2215942
5,"Coahuila de Zaragoza",1997,2245293
5,"Coahuila de Zaragoza",1998,2273653
5,"Coahuila de Zaragoza",1999,2300962
5,"Coahuila de Zaragoza",2000,2334987
5,"Coahuila de Zaragoza",2001,2377883
5,"Coahuila de Zaragoza",2002,2422563
5,"Coahuila de Zaragoza",2003,2467594
5,"Coahuila de Zaragoza",2004,2512460
5,"Coahuila de Zaragoza",2005,2557832
5,"Coahuila de Zaragoza",2006,2602657
5,"Coahuila de Zaragoza",2007,2647284
5,"Coahuila de Zaragoza",2008,2693767
5,"Coahuila de Zaragoza",2009,2741112
5,"Coahuila de Zaragoza",2010,2786124
5,"Coahuila de Zaragoza",2011,2830310
5,"Coahuila de Zaragoza",2012,2874749
5,"Coahuila de Zaragoza",2013,2917922
5,"Coahuila de Zaragoza",2014,2960145
5,"Coahuila de Zaragoza",2015,3000556
5,"Coahuila de Zaragoza",2016,3043062
5,"Coahuila de Zaragoza",2017,3087852
5,"Coahuila de Zaragoza",2018,3132017
5,"Coahuila de Zaragoza",2019,3175643
5,"Coahuila de Zaragoza",2020,3218720
5,"Coahuila de Zaragoza",2021,3261259
5,"Coahuila de Zaragoza",2022,3303220
5,"Coahuila de Zaragoza",2023,3344621
5,"Coahuila de Zaragoza",2024,3385446
5,"Coahuila de Zaragoza",2025,3425670
5,"Coahuila de Zaragoza",2026,3465302
5,"Coahuila de Zaragoza",2027,3504338
5,"Coahuila de Zaragoza",2028,3542771
5,"Coahuila de Zaragoza",2029,3580617
5,"Coahuila de Zaragoza",2030,3617867
5,"Coahuila de Zaragoza",2031,3654575
5,"Coahuila de Zaragoza",2032,3690739
5,"Coahuila de Zaragoza",2033,3726393
5,"Coahuila de Zaragoza",2034,3761544
5,"Coahuila de Zaragoza",2035,3796193
5,"Coahuila de Zaragoza",2036,3830334
5,"Coahuila de Zaragoza",2037,3863968
5,"Coahuila de Zaragoza",2038,3897055
5,"Coahuila de Zaragoza",2039,3929588
5,"Coahuila de Zaragoza",2040,3961550
5,"Coahuila de Zaragoza",2041,3992897
5,"Coahuila de Zaragoza",2042,4023619
5,"Coahuila de Zaragoza",2043,4053713
5,"Coahuila de Zaragoza",2044,4083132
5,"Coahuila de Zaragoza",2045,4111880
5,"Coahuila de Zaragoza",2046,4139942
5,"Coahuila de Zaragoza",2047,4167309
5,"Coahuila de Zaragoza",2048,4193969
5,"Coahuila de Zaragoza",2049,4219922
5,"Coahuila de Zaragoza",2050,4245169
6,"Colima",1970,253139
6,"Colima",1971,262016
6,"Colima",1972,271186
6,"Colima",1973,280534
6,"Colima",1974,290080
6,"Colima",1975,299813
6,"Colima",1976,309682
6,"Colima",1977,319605
6,"Colima",1978,329620
6,"Colima",1979,339689
6,"Colima",1980,349561
6,"Colima",1981,359066
6,"Colima",1982,368390
6,"Colima",1983,377712
6,"Colima",1984,387035
6,"Colima",1985,396329
6,"Colima",1986,405591
6,"Colima",1987,414856
6,"Colima",1988,424083
6,"Colima",1989,433253
6,"Colima",1990,442683
6,"Colima",1991,452434
6,"Colima",1992,462174
6,"Colima",1993,471838
6,"Colima",1994,481416
6,"Colima",1995,490906
6,"Colima",1996,501292
6,"Colima",1997,512611
6,"Colima",1998,523930
6,"Colima",1999,535245
6,"Colima",2000,544180
6,"Colima",2001,551107
6,"Colima",2002,558424
6,"Colima",2003,565772
6,"Colima",2004,573033
6,"Colima",2005,580362
6,"Colima",2006,591856
6,"Colima",2007,607687
6,"Colima",2008,624105
6,"Colima",2009,640893
6,"Colima",2010,655211
6,"Colima",2011,668122
6,"Colima",2012,681887
6,"Colima",2013,695408
6,"Colima",2014,708738
6,"Colima",2015,721696
6,"Colima",2016,734663
6,"Colima",2017,747603
6,"Colima",2018,760333
6,"Colima",2019,772842
6,"Colima",2020,785153
6,"Colima",2021,797245
6,"Colima",2022,809115
6,"Colima",2023,820771
6,"Colima",2024,832197
6,"Colima",2025,843383
6,"Colima",2026,854333
6,"Colima",2027,865061
6,"Colima",2028,875574
6,"Colima",2029,885843
6,"Colima",2030,895870
6,"Colima",2031,905681
6,"Colima",2032,915273
6,"Colima",2033,924640
6,"Colima",2034,933786
6,"Colima",2035,942710
6,"Colima",2036,951400
6,"Colima",2037,959864
6,"Colima",2038,968093
6,"Colima",2039,976076
6,"Colima",2040,983799
6,"Colima",2041,991271
6,"Colima",2042,998479
6,"Colima",2043,1005434
6,"Colima",2044,1012111
6,"Colima",2045,1018525
6,"Colima",2046,1024655
6,"Colima",2047,1030515
6,"Colima",2048,1036082
6,"Colima",2049,1041375
6,"Colima",2050,1046382
7,"Chiapas",1970,1675318
7,"Chiapas",1971,1719853
7,"Chiapas",1972,1765316
7,"Chiapas",1973,1811083
7,"Chiapas",1974,1857114
7,"Chiapas",1975,1903298
7,"Chiapas",1976,1949129
7,"Chiapas",1977,1994300
7,"Chiapas",1978,2038915
7,"Chiapas",1979,2082888
7,"Chiapas",1980,2144283
7,"Chiapas",1981,2242623
7,"Chiapas",1982,2361333
7,"Chiapas",1983,2482257
7,"Chiapas",1984,2605184
7,"Chiapas",1985,2729827
7,"Chiapas",1986,2856241
7,"Chiapas",1987,2984430
7,"Chiapas",1988,3113983
7,"Chiapas",1989,3244702
7,"Chiapas",1990,3340157
7,"Chiapas",1991,3399347
7,"Chiapas",1992,3457445
7,"Chiapas",1993,3514087
7,"Chiapas",1994,3569173
7,"Chiapas",1995,3622598
7,"Chiapas",1996,3686026
7,"Chiapas",1997,3760072
7,"Chiapas",1998,3833244
7,"Chiapas",1999,3905497
7,"Chiapas",2000,3978878
7,"Chiapas",2001,4056667
7,"Chiapas",2002,4137733
7,"Chiapas",2003,4219579
7,"Chiapas",2004,4301148
7,"Chiapas",2005,4383744
7,"Chiapas",2006,4472341
7,"Chiapas",2007,4567654
7,"Chiapas",2008,4666821
7,"Chiapas",2009,4768075
7,"Chiapas",2010,4857906
7,"Chiapas",2011,4944937
7,"Chiapas",2012,5038786
7,"Chiapas",2013,5130494
7,"Chiapas",2014,5220622
7,"Chiapas",2015,5307819
7,"Chiapas",2016,5393944
7,"Chiapas",2017,5479352
7,"Chiapas",2018,5563869
7,"Chiapas",2019,5647532
7,"Chiapas",2020,5730367
7,"Chiapas",2021,5812375
7,"Chiapas",2022,5893520
7,"Chiapas",2023,5973838
7,"Chiapas",2024,6053309
7,"Chiapas",2025,6131952
7,"Chiapas",2026,6209802
7,"Chiapas",2027,6286852
7,"Chiapas",2028,6363141
7,"Chiapas",2029,6438687
7,"Chiapas",2030,6513512
7,"Chiapas",2031,6587596
7,"Chiapas",2032,6660934
7,"Chiapas",2033,6733483
7,"Chiapas",2034,6805223
7,"Chiapas",2035,6876118
7,"Chiapas",2036,6946097
7,"Chiapas",2037,7015174
7,"Chiapas",2038,7083279
7,"Chiapas",2039,7150394
7,"Chiapas",2040,7216460
7,"Chiapas",2041,7281462
7,"Chiapas",2042,7345364
7,"Chiapas",2043,7408144
7,"Chiapas",2044,7469766
7,"Chiapas",2045,7530215
7,"Chiapas",2046,7589492
7,"Chiapas",2047,7647581
7,"Chiapas",2048,7704477
7,"Chiapas",2049,7760160
7,"Chiapas",2050,7814634
8,"Chihuahua",1970,1678581
8,"Chihuahua",1971,1714262
8,"Chihuahua",1972,1750434
8,"Chihuahua",1973,1786511
8,"Chihuahua",1974,1822523
8,"Chihuahua",1975,1858394
8,"Chihuahua",1976,1893674
8,"Chihuahua",1977,1928097
8,"Chihuahua",1978,1961761
8,"Chihuahua",1979,1994569
8,"Chihuahua",1980,2031271
8,"Chihuahua",1981,2077266
8,"Chihuahua",1982,2128143
8,"Chihuahua",1983,2178883
8,"Chihuahua",1984,2229342
8,"Chihuahua",1985,2279421
8,"Chihuahua",1986,2329238
8,"Chihuahua",1987,2378894
8,"Chihuahua",1988,2428107
8,"Chihuahua",1989,2476748
8,"Chihuahua",1990,2529312
8,"Chihuahua",1991,2586047
8,"Chihuahua",1992,2642529
8,"Chihuahua",1993,2698451
8,"Chihuahua",1994,2753743
8,"Chihuahua",1995,2808244
8,"Chihuahua",1996,2863505
8,"Chihuahua",1997,2919731
8,"Chihuahua",1998,2975318
8,"Chihuahua",1999,3030151
8,"Chihuahua",2000,3078281
8,"Chihuahua",2001,3122063
8,"Chihuahua",2002,3167874
8,"Chihuahua",2003,3213827
8,"Chihuahua",2004,3259221
8,"Chihuahua",2005,3304999
8,"Chihuahua",2006,3341601
8,"Chihuahua",2007,3369106
8,"Chihuahua",2008,3397985
8,"Chihuahua",2009,3426919
8,"Chihuahua",2010,3461882
8,"Chihuahua",2011,3499552
8,"Chihuahua",2012,3531604
8,"Chihuahua",2013,3561704
8,"Chihuahua",2014,3590344
8,"Chihuahua",2015,3616481
8,"Chihuahua",2016,3649416
8,"Chihuahua",2017,3689398
8,"Chihuahua",2018,3727984
8,"Chihuahua",2019,3765325
8,"Chihuahua",2020,3801487
8,"Chihuahua",2021,3836506
8,"Chihuahua",2022,3870381
8,"Chihuahua",2023,3903129
8,"Chihuahua",2024,3934782
8,"Chihuahua",2025,3965283
8,"Chihuahua",2026,3994658
8,"Chihuahua",2027,4022902
8,"Chihuahua",2028,4050006
8,"Chihuahua",2029,4075987
8,"Chihuahua",2030,4100797
8,"Chihuahua",2031,4124424
8,"Chihuahua",2032,4146830
8,"Chihuahua",2033,4168021
8,"Chihuahua",2034,4187968
8,"Chihuahua",2035,4206666
8,"Chihuahua",2036,4224108
8,"Chihuahua",2037,4240297
8,"Chihuahua",2038,4255218
8,"Chihuahua",2039,4268867
8,"Chihuahua",2040,4281229
8,"Chihuahua",2041,4292326
8,"Chihuahua",2042,4302172
8,"Chihuahua",2043,4310752
8,"Chihuahua",2044,4318093
8,"Chihuahua",2045,4324203
8,"Chihuahua",2046,4329103
8,"Chihuahua",2047,4332795
8,"Chihuahua",2048,4335306
8,"Chihuahua",2049,4336657
8,"Chihuahua",2050,4336868
9,"Ciudad de México",1970,7189295
9,"Ciudad de México",1971,7356191
9,"Ciudad de México",1972,7526322
9,"Ciudad de México",1973,7697285
9,"Ciudad de México",1974,7869461
9,"Ciudad de México",1975,8042626
9,"Ciudad de México",1976,8214817
9,"Ciudad de México",1977,8385148
9,"Ciudad de México",1978,8554059
9,"Ciudad de México",1979,8721129
9,"Ciudad de México",1980,8844083
9,"Ciudad de México",1981,8878736
9,"Ciudad de México",1982,8862538
9,"Ciudad de México",1983,8834974
9,"Ciudad de México",1984,8795494
9,"Ciudad de México",1985,8743640
9,"Ciudad de México",1986,8680011
9,"Ciudad de México",1987,8605002
9,"Ciudad de México",1988,8517650
9,"Ciudad de México",1989,8417786
9,"Ciudad de México",1990,8389630
9,"Ciudad de México",1991,8437167
9,"Ciudad de México",1992,8479417
9,"Ciudad de México",1993,8515465
9,"Ciudad de México",1994,8545412
9,"Ciudad de México",1995,8568905
9,"Ciudad de México",1996,8588281
9,"Ciudad de México",1997,8603851
9,"Ciudad de México",1998,8613378
9,"Ciudad de México",1999,8616747
9,"Ciudad de México",2000,8640993
9,"Ciudad de México",2001,8694150
9,"Ciudad de México",2002,8751549
9,"Ciudad de México",2003,8807884
9,"Ciudad de México",2004,8861590
9,"Ciudad de México",2005,8915004
9,"Ciudad de México",2006,8941792
9,"Ciudad de México",2007,8941750
9,"Ciudad de México",2008,8942665
9,"Ciudad de México",2009,8941128
9,"Ciudad de México",2010,8981871
9,"Ciudad de México",2011,9034475
9,"Ciudad de México",2012,9049100
9,"Ciudad de México",2013,9057829
9,"Ciudad de México",2014,9062022
9,"Ciudad de México",2015,9058734
9,"Ciudad de México",2016,9053990
9,"Ciudad de México",2017,9049086
9,"Ciudad de México",2018,9041395
9,"Ciudad de México",2019,9031213
9,"Ciudad de México",2020,9018645
9,"Ciudad de México",2021,9003827
9,"Ciudad de México",2022,8986774
9,"Ciudad de México",2023,8967558
9,"Ciudad de México",2024,8946184
9,"Ciudad de México",2025,8922674
9,"Ciudad de México",2026,8897049
9,"Ciudad de México",2027,8869318
9,"Ciudad de México",2028,8839466
9,"Ciudad de México",2029,8807517
9,"Ciudad de México",2030,8773420
9,"Ciudad de México",2031,8737176
9,"Ciudad de México",2032,8698823
9,"Ciudad de México",2033,8658382
9,"Ciudad de México",2034,8615862
9,"Ciudad de México",2035,8571330
9,"Ciudad de México",2036,8524830
9,"Ciudad de México",2037,8476391
9,"Ciudad de México",2038,8426076
9,"Ciudad de México",2039,8373949
9,"Ciudad de México",2040,8320015
9,"Ciudad de México",2041,8264328
9,"Ciudad de México",2042,8206921
9,"Ciudad de México",2043,8147816
9,"Ciudad de México",2044,8087080
9,"Ciudad de México",2045,8024763
9,"Ciudad de México",2046,7960898
9,"Ciudad de México",2047,7895596
9,"Ciudad de México",2048,7828857
9,"Ciudad de México",2049,7760767
9,"Ciudad de México",2050,7691357
10,"Durango",1970,981400
10,"Durango",1971,1003551
10,"Durango",1972,1026046
10,"Durango",1973,1048460
10,"Durango",1974,1070837
10,"Durango",1975,1093102
10,"Durango",1976,1114968
10,"Durango",1977,1136257
10,"Durango",1978,1156967
10,"Durango",1979,1177056
10,"Durango",1980,1197358
10,"Durango",1981,1218969
10,"Durango",1982,1241091
10,"Durango",1983,1262691
10,"Durango",1984,1283738
10,"Durango",1985,1304117
10,"Durango",1986,1323929
10,"Durango",1987,1343258
10,"Durango",1988,1361959
10,"Durango",1989,1379963
10,"Durango",1990,1395466
10,"Durango",1991,1408507
10,"Durango",1992,1420875
10,"Durango",1993,1432432
10,"Durango",1994,1443184
10,"Durango",1995,1453046
10,"Durango",1996,1459126
10,"Durango",1997,1461472
10,"Durango",1998,1462797
10,"Durango",1999,1463112
10,"Durango",2000,1470425
10,"Durango",2001,1486134
10,"Durango",2002,1502756
10,"Durango",2003,1519368
10,"Durango",2004,1535647
10,"Durango",2005,1552034
10,"Durango",2006,1570259
10,"Durango",2007,1590553
10,"Durango",2008,1611815
10,"Durango",2009,1633391
10,"Durango",2010,1656602
10,"Durango",2011,1682438
10,"Durango",2012,1708439
10,"Durango",2013,1733606
10,"Durango",2014,1758160
10,"Durango",2015,1781575
10,"Durango",2016,1801963
10,"Durango",2017,1819494
10,"Durango",2018,1836460
10,"Durango",2019,1852952
10,"Durango",2020,1868996
10,"Durango",2021,1884622
10,"Durango",2022,1899856
10,"Durango",2023,1914693
10,"Durango",2024,1929168
10,"Durango",2025,1943280
10,"Durango",2026,1957036
10,"Durango",2027,1970472
10,"Durango",2028,1983563
10,"Durango",2029,1996313
10,"Durango",2030,2008714
10,"Durango",2031,2020758
10,"Durango",2032,2032424
10,"Durango",2033,2043687
10,"Durango",2034,2054510
10,"Durango",2035,2064891
10,"Durango",2036,2074805
10,"Durango",2037,2084238
10,"Durango",2038,2093176
10,"Durango",2039,2101616
10,"Durango",2040,2109527
10,"Durango",2041,2116922
10,"Durango",2042,2123779
10,"Durango",2043,2130122
10,"Durango",2044,2135932
10,"Durango",2045,2141211
10,"Durango",2046,2145963
10,"Durango",2047,2150224
10,"Durango",2048,2153977
10,"Durango",2049,2157225
10,"Durango",2050,2159967
11,"Guanajuato",1970,2385382
11,"Guanajuato",1971,2449444
11,"Guanajuato",1972,2514892
11,"Guanajuato",1973,2580859
11,"Guanajuato",1974,2647382
11,"Guanajuato",1975,2714313
11,"Guanajuato",1976,2780902
11,"Guanajuato",1977,2846722
11,"Guanajuato",1978,2911929
11,"Guanajuato",1979,2976315
11,"Guanajuato",1980,3050622
11,"Guanajuato",1981,3146836
11,"Guanajuato",1982,3255133
11,"Guanajuato",1983,3364393
11,"Guanajuato",1984,3474359
11,"Guanajuato",1985,3584834
11,"Guanajuato",1986,3695931
11,"Guanajuato",1987,3807744
11,"Guanajuato",1988,3919830
11,"Guanajuato",1989,4031977
11,"Guanajuato",1990,4121562
11,"Guanajuato",1991,4188105
11,"Guanajuato",1992,4253491
11,"Guanajuato",1993,4317242
11,"Guanajuato",1994,4379293
11,"Guanajuato",1995,4439488
11,"Guanajuato",1996,4499423
11,"Guanajuato",1997,4559319
11,"Guanajuato",1998,4617346
11,"Guanajuato",1999,4673454
11,"Guanajuato",2000,4728160
11,"Guanajuato",2001,4785445
11,"Guanajuato",2002,4845931
11,"Guanajuato",2003,4906731
11,"Guanajuato",2004,4966732
