"state_id","state","year","medicos_en_otras_actividades","medicos_generales_especialistas_y_odontologos","otro_personal","otro_personal_profesional","personal_de_enfermeria_en_contacto_c_paciente","personal_de_enfermeria_en_otras_labores","personal_medico_en_adiestramiento","personal_tecnico"
17,"Morelos",2006,4.067287286856202,52.456043390777786,48.747634393938306,6.280370075292665,94.92330770942343,4.78504386688965,16.62802743744153,27.514002234615486
18,"Nayarit",2006,4.627170746624177,67.89870117328957,67.29515716286032,7.141937456746013,115.0757246551752,2.715948046931582,26.25416445367196,18.9110456601162
19,"Nuevo León",2006,1.852850289925321,19.580738866371295,24.91054278677376,6.153292938147054,40.87707985304381,2.744963392481957,14.845677014339918,9.767494738248297
20,"Oaxaca",2006,2.9865370199073245,34.74246735084851,35.948041927691825,4.8770971517752635,62.854274529058735,8.76781510431508,24.87867535849404,16.686248120399636
21,"Puebla",2006,1.9661226345757323,32.54826652329462,29.259479570913395,4.307595953934104,56.32047655952847,2.287851792960852,15.889845655798416,12.18996033436954
22,"Querétaro",2006,3.3012472111963898,49.03852675540819,34.75312973241291,4.501700742540532,82.41113492677533,3.1812018580619754,27.070227131810398,18.006802970162127
23,"Quintana Roo",2006,4.040230379093956,44.270609473050804,23.639645835124217,4.641966818533483,64.6436860655033,4.126192727585318,8.940084243101522,13.925900455600447
24,"San Luis Potosí",2006,1.0374797541811431,36.83053127343058,43.534246608139505,6.025363187744332,68.7928883157035,3.7109852745710117,13.32762453448084,18.39531410298104
25,"Sinaloa",2006,3.1911088286849516,43.56234610321085,50.53825842638261,7.9406661550997635,79.62929705067333,3.228214745297567,18.552958306307858,22.15223221773158
26,"Sonora",2006,5.254312747925349,36.01811334074018,72.03622668148036,11.391029163441214,84.55031505821859,7.500431174519391,19.653536232697867,14.278895711919269
27,"Tabasco",2006,11.167327480434313,96.70327977669196,112.82851557818117,13.91102431829964,138.34008266710438,11.167327480434313,22.479060057598378,47.74995198530534
28,"Tamaulipas",2006,4.816723664563364,44.65836510191198,77.99264476726772,13.01472354398578,97.8975160698342,5.295206147798135,17.480560054176976,19.713478309272578
29,"Tlaxcala",2006,2.6970413456438287,61.85214819343181,54.12062966925283,7.821419902367103,94.30654571934588,6.203195094980806,26.341103809121396,13.21550259365476
30,"Veracruz de Ignacio de la Llave",2006,3.4084725701141068,48.88182487457294,45.28399271723028,8.237142044442425,82.26321496600792,2.9485992868447433,13.079337203572784,17.54281318824602
31,"Yucatán",2006,3.447180445046906,35.37337472071209,43.96480906067515,5.621555802691876,79.23211669077041,6.73526025416857,18.08443895016915,12.834117964636173
32,"Zacatecas",2006,2.667524018245864,39.17048426792611,37.90692025928333,3.650296024968025,71.18077248687648,3.2993060225672535,13.197224090269014,11.442274078265156
1,"Aguascalientes",2007,6.541343945632592,74.87186921555143,92.5511771767206,13.613067130100259,147.7106180155684,4.861809689321522,22.629514190296536,35.71220208156172
2,"Baja California",2007,3.332296988969764,20.926825090730116,28.291201436353294,3.1656821395212753,48.61821306906885,4.098725296432809,10.096859876578383,11.029903033489918
3,"Baja California Sur",2007,13.318818780599985,51.67701686872795,85.24044019583991,12.430897528559987,98.9144274772559,5.149943261831995,20.954941548143978,29.83415406854397
4,"Campeche",2007,5.8930696247368495,79.61913216399786,76.86067404178061,14.04305953128781,131.90445202602479,6.7707608454423385,17.553824414109766,27.835350142374054
5,"Coahuila de Zaragoza",2007,2.6442195095048358,30.71072087467759,29.237512862239186,6.9127452891340715,50.051297858484396,1.7376299633888923,7.781560270828518,10.236906958225864
6,"Colima",2007,8.39247836468445,71.91202049739422,87.70962683091788,14.152022340448289,150.24181856778242,10.860854354297524,35.215497451813185,22.873617503747816
7,"Chiapas",2007,3.305854602822368,38.247205239276006,33.518300641861224,9.654846886388505,70.47381434758412,4.707011520574895,9.238878426430723,26.381157592059292
8,"Chihuahua",2007,1.7215249386632536,29.770508853090405,36.44883835652544,6.470559252217057,63.57769687270154,3.769545986383332,13.208251684571515,12.258444821860754
9,"Ciudad de México",2007,15.455587552772108,84.16696955293986,185.88083988033662,33.06958928621355,162.57444012637347,11.463080493192049,41.7927139542036,55.33592417591635
10,"Durango",2007,4.652469927125974,58.40735895000041,58.784586241389,12.825727907212146,92.60930003589947,3.898015344348789,17.16384175818096,20.49601616544686
11,"Guanajuato",2007,4.34964559011086,41.35037525752968,30.562487736682037,6.5148876680074554,80.42053983125675,4.905327185323261,14.428560041204749,17.95426395565584
12,"Guerrero",2007,3.405548185314121,63.45874163170152,48.407434919822144,7.8753301785389045,105.1767069017995,3.344734824862083,20.068408949172497,38.12997700342774
13,"Hidalgo",2007,8.076766683297645,56.45779272709043,61.74946745063027,9.230590495197308,102.73010628706659,5.848693115491398,21.325847006145505,33.0232332371283
14,"Jalisco",2007,4.633086895229479,40.95368022237694,53.856125242728126,6.893471713811134,81.86524147297906,5.096395584752426,26.31031770200013,15.28918675425728
15,"Estado de México",2007,3.900426535125859,25.737369510141143,38.53458048053663,2.8249162514436854,50.80084333620295,2.9882849021295854,11.013769867074416,30.96516633208994
16,"Michoacán de Ocampo",2007,3.192721738098653,41.934255664579325,44.459841517105126,10.888610703814065,69.19152184655589,2.9782852034502363,25.494121341534022,13.295065148201854
17,"Morelos",2007,4.463986786599112,52.33437140605012,49.45627466205858,6.402296838675042,94.38982586927332,4.757670127822737,18.6782605018226,31.424117510927957
18,"Nayarit",2007,4.7091649178986525,67.30181528496826,68.57721411689913,10.20319065544708,114.88400247623588,2.2564748564931048,31.39443278599102,20.30827370843794
19,"Nuevo León",2007,1.2125027898791045,20.881992492362354,23.104914273807378,6.197236481604312,39.78805451232913,2.537274356598867,16.79540901536241,10.396088735444915
20,"Oaxaca",2007,2.4882147870277467,39.64916171502909,40.92031492144543,5.950078838544611,76.64783376561557,2.9750394192723055,18.066603018853638,22.06938332842001
21,"Puebla",2007,2.209078890095144,36.49398326437178,30.732705519003645,4.506520935794094,60.31669001515782,2.686239930355695,15.110099608250787,15.375189075062204
22,"Querétaro",2007,3.334487729085157,47.677324547445664,35.09987083247534,4.562983208221794,81.02220183829724,3.1589883749227803,26.324903124356503,17.66693498567925
23,"Quintana Roo",2007,3.9799311969394333,47.759174363273196,24.4599938145236,8.623184260035439,66.00052568257894,4.062846430209005,8.20860809368758,12.603115456974871
24,"San Luis Potosí",2007,1.0264694897736002,41.374616357028195,42.91432059168859,6.00089855559951,68.29970066570495,3.6716024057286476,14.054736090746221,18.55541000744585
25,"Sinaloa",2007,3.5297180196517046,47.0629069286894,51.2544470770258,9.522885073851995,80.15401336292413,3.345878539461512,19.744360172426724,22.24457710301335
26,"Sonora",2007,5.2338920086733065,36.83400691818207,70.20498754491112,11.845124019629063,87.32335614470728,7.673751441287931,18.692471459547523,16.52808002738939
27,"Tabasco",2007,13.90442990423383,116.18447360656403,142.29652163010823,22.294221507466442,171.56652492003775,10.652207316463883,24.368102577928436,61.65082818555202
28,"Tamaulipas",2007,5.035896499737189,44.91390190703106,79.44126728335415,13.250702664933478,98.76652010109561,5.193268265353977,17.090573745983086,19.95473988020861
29,"Tlaxcala",2007,3.097887948507792,66.0292688453375,62.22329222288507,9.647708182495695,100.991147121354,7.4349310764186995,26.02225876746545,14.604328900108161
30,"Veracruz de Ignacio de la Llave",2007,3.9730299490208085,54.09741789171768,49.468904887134514,9.16338557265742,83.70117303374815,3.464696150829594,14.969092636209712,17.73817411583028
31,"Yucatán",2007,3.3032683480826885,36.12622050522179,42.47059304677743,5.924909894180061,81.1135894362527,6.606536696165377,17.460132697008497,14.104431518003862
32,"Zacatecas",2007,3.3223810120387856,55.995963307070376,60.148939572118856,8.51360134334939,91.64234291540319,4.914355246974038,9.205764054190803,17.304067771035346
1,"Aguascalientes",2008,6.155350646918683,76.81184046718244,95.2778924079385,14.738163520791215,150.2425728325363,5.8085703287824195,23.407671474197812,37.452274358716494
2,"Baja California",2008,3.491109742219067,22.219119013562473,28.94032094718049,3.295346579103979,51.355203123858054,4.0783992315643305,10.408074838952171,10.473329226657201
3,"Baja California Sur",2008,7.1272571768934325,52.09685603110199,95.87857868916166,16.79996334553452,105.55128485780273,6.278774179644214,21.890861329029825,31.224174298771224
4,"Campeche",2008,5.438537725529361,77.25195632854206,74.65629059590306,18.540469518850095,128.4236522005683,6.3037596364090325,17.05723195734209,27.316291757772476
5,"Coahuila de Zaragoza",2008,2.487223282488797,30.589134101056253,30.255029481020447,7.870019938621269,51.30362054327638,1.4849094223813715,7.573038054144995,9.87464765883612
6,"Colima",2008,9.613766914221165,78.19197090233213,88.44665561083472,15.061568165613156,154.62141787039042,15.70248595989457,35.89139647975902,24.51510563126397
7,"Chiapas",2008,2.7427664356528783,37.520187725220225,33.85602319009021,10.371085584812445,67.43348416405944,2.292781317303578,9.321120308664078,19.006514284563302
8,"Chihuahua",2008,1.6774647327754535,30.930095335912313,36.81593650354549,6.945292577807142,64.39110237390689,3.737509141447063,12.77227533376398,12.948850568792977
9,"Ciudad de México",2008,16.29268232680079,83.73342845784785,179.83453478353488,31.366488625035153,166.22561618935742,10.086478695109344,39.82034438279864,60.87670733500584
10,"Durango",2008,3.7225115785620555,58.071180625568076,64.52353402840897,13.152874244252597,95.54446384975944,4.529055753917168,20.411771822448607,22.831404348513942
11,"Guanajuato",2008,4.370578540797006,43.574480473268004,34.15804087034913,7.728233299606723,89.39990268428554,4.914556127419809,13.843291687159617,19.62070881405008
12,"Guerrero",2008,3.0267722500725225,65.39026781839846,48.78797250611947,8.720700245258458,108.99376904469074,3.3264526708717823,19.3893232257121,38.6587742831045
13,"Hidalgo",2008,7.885004779555853,60.74949495184903,68.82871167178804,9.438700302621045,111.7883928845406,6.486678808797179,23.344275234054518,36.35647523972551
14,"Jalisco",2008,4.823176010268805,43.919923669439136,55.4457941352391,8.20907320945464,86.94154808195142,5.016655850222281,26.423818142217634,16.155566636115278
15,"Estado de México",2008,4.390399998284058,32.24095265915468,43.977731891208705,3.914494044271587,59.22012822112923,3.163769159068817,11.663047323685893,37.38207754264151
16,"Michoacán de Ocampo",2008,3.493517766061858,44.89990954368093,37.373606168473835,12.98932108992127,74.09071235406357,2.41498207989511,25.97864217984254,18.61646380035648
17,"Morelos",2008,4.324094952512789,56.328543581399934,52.00444862888715,8.359916908191392,104.47013405270899,5.53484153921637,17.87292580371953,30.556937664423714
18,"Nayarit",2008,5.452844375821514,67.8257309203062,71.55662444060513,10.23604119671758,114.60539582866971,2.2959344740301115,31.951754763585715,18.94145941074842
19,"Nuevo León",2008,1.3439246344690232,20.709658301653796,23.375476019207106,6.5213392098824725,38.48912026913743,2.7980070258617364,15.245833558238754,10.487018459135328
20,"Oaxaca",2008,3.0154006920478014,46.88547801706183,49.31380954782599,5.603841994071135,86.56601632746077,3.8159495483436774,21.561449196235607,23.42939652759265
21,"Puebla",2008,2.4452051361184566,39.35033694053488,33.761296629406985,4.942807525153738,67.03355223159026,2.5499996419521054,15.614381369213575,15.247600598795806
22,"Querétaro",2008,3.533540710378465,49.07062180057836,39.7238366957063,6.839111052345416,82.41128818076227,3.362562934069829,27.24245902517591,19.605451683390193
23,"Quintana Roo",2008,3.758824239777798,46.065590683234284,23.59262022839256,8.31739831780619,63.580112140922324,3.9187742074279166,7.917523398680893,12.076222557583987
24,"San Luis Potosí",2008,1.2103195751231695,43.0249087672817,51.770443761720095,8.70649242749893,75.03981365763651,4.333724930279736,20.106921973820395,21.161071281185738
25,"Sinaloa",2008,3.568974251307501,48.25398860186162,51.96863527158984,9.76005203418786,81.1031189557327,3.4233018328867866,19.66577648679643,21.960117076922685
26,"Sonora",2008,4.747238496630619,39.2515573257995,71.09279114466341,16.171487236489668,95.48510602165976,4.901620236358443,21.304680082439848,17.445136589244225
27,"Tabasco",2008,11.163963096182155,115.23793311678935,136.27416109967805,22.69698282364306,175.90161688323371,8.396038361591538,25.234247163684454,61.17113663445264
28,"Tamaulipas",2008,5.92922983029675,49.358510105611686,89.59035230490272,13.100183185262978,104.05643136730212,5.060023363028117,17.446215521606145,20.20905036399573
29,"Tlaxcala",2008,2.4387949565720297,83.96422636197988,85.53202311977618,14.63276973943218,110.00707250537407,6.793785950450655,0.8709981987757249,18.29096217429022
30,"Veracruz de Ignacio de la Llave",2008,3.6632696122792794,55.38546258565207,50.71710817000374,8.860616029700784,83.25011627905438,3.240076010860735,13.965388846811981,19.14951046418916
31,"Yucatán",2008,3.7307245896202947,36.99635218040126,50.520228817774836,6.269689935334107,77.10164151881943,6.787846128336925,18.083651135798377,14.715635881280052
32,"Zacatecas",2008,2.9335736589645576,51.7127635696543,49.393193699775345,7.504490755490729,80.7073869431412,3.8886906642088324,11.802517279089964,15.75943058653053
1,"Aguascalientes",2009,6.546683807075179,76.43465899429333,96.7548853565137,17.769570333489774,156.18517082593644,5.356377660334238,22.02066371470742,37.91975296046143
2,"Baja California",2009,3.3222315429273843,26.16257340055315,37.56677206233273,3.673621417660088,60.02377951115918,3.2583424747941656,14.854208340973402,10.956975184847046
3,"Baja California Sur",2009,7.952970353274189,59.7284304082633,99.98019872687553,24.021216577236327,122.05374909514674,9.900636562239297,22.07355036827122,32.136492447924276
4,"Campeche",2009,7.675438596491229,84.4298245614035,87.96296296296296,28.630604288499026,145.22417153996102,7.188109161793372,21.320662768031188,30.94541910331384
5,"Coahuila de Zaragoza",2009,2.5172265854149702,34.657467480351045,33.23468723642084,10.324277154672995,57.27602520436961,2.8455604878604013,7.734087479825705,10.79853723598306
6,"Colima",2009,9.5179694582403,78.64027224513296,87.06601569996863,14.51100261666144,151.66338218704215,15.291164047664743,35.2632966813493,25.121198078306364
7,"Chiapas",2009,3.6912171054356318,41.505219611688155,36.534660214027674,10.78003177382906,70.0911793543516,2.453820462136187,9.018314518962056,20.59531362237381
8,"Chihuahua",2009,1.6341209115243165,30.814851474458546,38.69364872645079,7.791255060303439,66.82387298911938,4.056121548247857,10.942773961100334,14.181835053586033
9,"Ciudad de México",2009,17.648779885490956,90.48075365882247,182.82928060083694,33.09425835308476,169.97855304162965,12.52638369565898,42.04167527855545,62.486522953256014
10,"Durango",2009,2.938671757099188,61.712106899082954,66.54867083264203,14.142357831039844,96.67005634290871,4.163118322557183,21.611481880333614,21.489037223787815
11,"Guanajuato",2009,4.296815967555734,50.074432237284135,35.01721388943925,8.685444242110522,93.28130391103902,5.0864018077476,14.579794351449797,22.255303216570724
12,"Guerrero",2009,3.0420398087826936,71.97525256314005,54.19556358365285,10.602837780126087,112.73267912741304,2.9534367075560133,18.724788725905125,39.0444332738905
13,"Hidalgo",2009,8.45673017304442,62.95144433746069,70.61180081707941,11.11130915113011,116.87732014943005,6.788137672533413,22.60184387055818,35.381745522199296
14,"Jalisco",2009,3.8905974869460933,52.59108351235523,63.65071902594675,11.073239001308112,92.01399091504676,5.454998574354487,26.0778859527121,17.73894798243953
15,"Estado de México",2009,4.725581957728085,35.435264708159345,46.80702129079271,4.580382512099568,66.56734584587356,3.2339876526351423,11.180357313395778,39.81104800141873
16,"Michoacán de Ocampo",2009,3.876049475002942,47.458534345720544,40.51394570300694,13.03552353200394,78.3515715304166,2.6301764294662817,25.21739331058461,19.33410392888372
17,"Morelos",2009,4.187690002286252,58.11834638308083,49.29024313501791,9.790140140480023,108.03108397789804,5.262907705575966,18.44847217223403,37.915571642321474
18,"Nayarit",2009,4.758199497310217,75.57140378080935,72.30597275324351,11.942147757955057,112.23752931890573,2.519046792693645,29.482177277451544,20.338970400267204
19,"Nuevo León",2009,1.1457108584638525,20.082365802130546,21.919826612874463,6.139280826485549,35.86291158851946,2.6156795070589842,14.353811509811283,10.181694610122161
20,"Oaxaca",2009,4.212486230435634,51.8135806343583,51.8135806343583,7.0559144359796875,92.35876060230129,4.291470347256302,20.930790957477058,25.53819777201603
21,"Puebla",2009,2.6063246696914995,40.90721501436327,33.398928714258616,5.903066470427103,67.12580556576319,2.7444080959003205,15.983156583671047,16.58727157333464
22,"Querétaro",2009,3.7756508278114436,47.41773245516137,41.86530476720336,7.273680271224988,83.56403670376798,4.053272212209344,27.151371394114648,19.377972630973442
23,"Quintana Roo",2009,3.858402791014243,48.384370999318605,27.626163983661982,9.800343089176177,66.90470439618697,4.784419460857661,7.7939736378487705,14.507594494213555
24,"San Luis Potosí",2009,1.274056995132716,42.738821018542936,51.73443555993454,9.30447684324196,78.29659351906511,4.825973466411804,27.141274775099987,21.543145554062292
25,"Sinaloa",2009,3.6792634547418133,52.33932620421932,53.78217461784356,10.460650998775744,83.14413983509685,3.5710498237199952,17.20596733246907,22.07558072845088
26,"Sonora",2009,5.148005148005148,40.91907033083504,74.04042698160345,18.093723976076916,102.20304337951397,5.375123022181846,21.04625634037399,19.380725263078205
27,"Tabasco",2009,11.152072276264372,113.59762691125975,136.26297218528694,21.355992658595337,173.24089604868985,8.352766684651453,24.832549603017835,63.706777254287566
28,"Tamaulipas",2009,6.33789426983937,53.67308528999234,96.78301346358575,15.645719670956124,109.91806970397748,5.205033941413975,18.58503295551931,24.035009670646886
29,"Tlaxcala",2009,3.085356384373698,96.16027397964693,104.38789100464345,17.140868802076103,118.78622079838739,5.313669328643591,2.142608600259513,21.254677314574366
30,"Veracruz de Ignacio de la Llave",2009,3.5821657303356096,56.25569028333624,52.372831809213324,9.386843045186014,84.41621941889427,3.0592218280968346,13.962602189775296,20.983124077330853
31,"Yucatán",2009,3.6866095173920925,37.63413882337761,49.41080811504679,6.9635957550739525,75.93391547628435,6.349160835508604,17.357786477721103,14.797640979532147
32,"Zacatecas",2009,4.572569023938072,69.52994662870537,59.174422662727984,14.591874679331786,107.45537206254467,3.900132402770708,12.641808477946432,19.567905675970277
1,"Aguascalientes",2010,6.508080867076621,77.51291186556641,98.62245621646878,21.35985515348224,161.53390459820943,5.840585393530301,24.1967109160541,38.3809897289134
2,"Baja California",2010,3.3609190448833464,25.725165399621126,35.83933299263456,3.8006654619708873,60.025385932449296,3.4237399616101376,11.464817302639453,10.868018593734933
3,"Baja California Sur",2010,9.431218906450168,60.51698798305524,104.21496891627436,27.350534828705484,119.77648011191712,7.544975125160135,17.762128940481148,33.009266172575586
4,"Campeche",2010,9.473080861738586,95.33037069724273,80.34131870082092,31.656877816442872,187.06336891534423,9.59299327770996,29.858191576872255,30.33784124075775
5,"Coahuila de Zaragoza",2010,2.081745105386551,38.978882490513705,37.758549152873314,11.916196120488536,66.04156886053886,2.3688823613019374,9.296068660260634,14.24918632480105
6,"Colima",2010,9.004732826524585,78.44801140395994,85.92651832768375,17.39897529192886,146.21244148831445,14.346523486327305,34.34008281301748,24.877482215652666
7,"Chiapas",2010,3.6023751797585217,41.80813708622604,41.97281709444357,11.589355578308844,75.7939737821193,7.266505362598617,8.872135442719557,20.7085110333547
8,"Chihuahua",2010,2.455311879492138,35.93421150692022,41.62475786291965,9.850133540080222,77.99225970151497,4.188473206192469,8.088086191268218,14.876301387511186
9,"Ciudad de México",2010,17.312651228235186,95.60368880826724,182.69022122450878,43.16472592403075,177.73579691803633,12.903770272363076,41.24975742804589,63.51683296275353
10,"Durango",2010,4.889526874892098,63.624213902916935,67.36681472073558,16.35878744562665,99.96366055334957,4.044423464416921,12.495457569168696,20.161752792764947
11,"Guanajuato",2010,4.79890512799095,55.62039289321841,37.05620726651658,10.37357311501803,104.45737101905111,4.762823134547408,14.360633390529307,23.597623712075794
12,"Guerrero",2010,3.0321751687594993,70.29398396037647,55.27888576892318,10.787546273471296,110.99510449487897,2.944708577352975,18.134739951619313,38.13543385324447
13,"Hidalgo",2010,9.037135934516094,65.78886200888466,73.0036948125724,14.094956869060082,118.04061504590159,7.586731401815981,19.59905612135795,36.07416401843873
14,"Jalisco",2010,4.114258451819286,45.85991016979022,63.40246493666789,10.855209596005283,93.01976519243539,5.481210771316247,18.587871246492995,17.328130873623248
15,"Estado de México",2010,4.8250867052474185,38.79577801011603,49.505909820820214,5.6379382391502855,73.03958743037602,3.2253948865265762,10.76215430887396,39.472070486323226
16,"Michoacán de Ocampo",2010,3.910913928287936,49.02285133365576,41.01912050367114,13.665460877331682,80.53754147672016,2.751282472807211,25.23903756046284,19.44088028305922
17,"Morelos",2010,5.5088999338932005,60.65354472670291,57.982562940572876,10.683927144520146,112.06994410970611,4.785509033482983,17.1387997943344,33.99937231928026
18,"Nayarit",2010,5.116800099412116,74.37634430216897,70.81285851864982,12.335143096797065,112.29548789602661,2.741142910399348,30.518057735779408,20.19308610660853
19,"Nuevo León",2010,1.612682474491501,21.749993899391956,24.3812126735623,7.596583235104703,42.01462236175227,4.137803717445299,14.832434864073148,15.575117582588971
20,"Oaxaca",2010,4.575513256899731,63.64122984596899,60.85952576364926,8.709073528758012,103.85895148474106,4.13356027185828,19.861887092451106,25.58127866357577
21,"Puebla",2010,3.0158105144103775,42.91992477852961,32.21976091949166,7.837699641970473,74.50926203116713,2.146848162800608,16.62955402296344,18.060786131497178
22,"Querétaro",2010,3.853744428354006,44.508034242961756,33.869528497083095,7.707488856708012,83.4254251602832,3.853744428354006,26.921932907937844,18.020326059345493
23,"Quintana Roo",2010,3.000910025965374,51.39058419465704,51.840720698551834,12.978935862300242,88.30177751403113,4.65141054024633,4.65141054024633,17.855414654493973
24,"San Luis Potosí",2010,1.0300967566068306,39.563345800047536,47.2318438770095,8.431532711485541,70.31364157134774,2.8613798794634184,27.20218472076557,20.4493282052319
25,"Sinaloa",2010,3.206618460502477,51.982848154145714,49.95198979582748,12.078262867892663,81.34122161474617,3.8479421526029727,16.78130327662963,21.62686006138893
26,"Sonora",2010,5.65585604357986,42.00961495527409,79.9261761947996,18.344322562400464,102.54960036911902,6.176790152856951,22.88389122895798,20.502478157976988
27,"Tabasco",2010,11.750344639825332,113.60144515936791,136.96911166951114,21.461006813869663,166.9879166550272,8.823843710661286,22.702552662605925,77.5522746228472
28,"Tamaulipas",2010,6.464653299737275,54.587049124417085,97.6041813619212,16.403302531576358,115.45749958689656,4.984428946059114,21.32731415707718,24.650266787783252
29,"Tlaxcala",2010,3.2044011606678313,78.08619670469504,78.33917574369514,14.67278426200533,106.92580715070551,3.120074814334467,10.372140599003767,13.660868106004964
30,"Veracruz de Ignacio de la Llave",2010,3.652704472717266,55.69406289673147,51.75740259928,10.015896363351938,82.7731229100206,2.9686290767666828,13.384645011335001,21.02563811327359
31,"Yucatán",2010,3.7379495326300263,43.59257360350963,58.79693589163987,9.951027809839395,90.46848125595105,6.617180929385587,16.568208739224982,17.527952538143502
32,"Zacatecas",2010,3.0501794301203895,71.01613412302036,62.72760306291061,15.44982189604458,109.60753473889139,2.3870969453116087,11.007169247825752,20.290324035148675
1,"Aguascalientes",2011,7.356397000224778,75.68915135786828,98.3305065696712,22.72309295624987,152.27741790465294,5.966855344626765,22.886568445143755,38.90716635674438
2,"Baja California",2011,3.1030786884899983,28.796570229187186,40.65033081921898,4.530494885195398,69.53999340906087,4.002971508152098,12.070976098226094,11.698606655607295
3,"Baja California Sur",2011,8.13608445562687,65.54920872740894,116.20784779074606,21.33803281758745,122.80882197172635,5.3728859612630275,21.952076927446083,30.702205492931586
4,"Campeche",2011,8.353521009105338,80.71148467952482,58.47464706373736,27.884288438844578,150.010412487455,6.941658303341056,21.17794058646424,26.825391409521366
5,"Coahuila de Zaragoza",2011,1.8019227575777919,37.16907335238896,34.731177856842535,12.366136571612298,61.124046482540784,1.5899318449215811,7.207691030311167,9.998904713617943
6,"Colima",2011,8.830722532711091,78.72813647806838,85.16408679851884,19.00850443481879,146.97914452749646,14.66797980009639,33.97583076144776,24.097395385872638
7,"Chiapas",2011,3.882759274789547,48.43337741208836,51.60834202741106,16.016382008506884,92.9435501402748,7.502623390348552,8.372199686264961,25.68283478636836
8,"Chihuahua",2011,3.2575598248004316,47.120317114876414,55.521392452519635,13.573165936668465,95.09788681522663,5.314966029937546,15.37339636616344,18.230904984409435
9,"Ciudad de México",2011,13.171767036822837,104.22299026783516,195.17459509268662,53.21836631348253,178.92572617667324,10.74771915357561,42.74736495479815,67.06532476983998
10,"Durango",2011,4.5172541276409595,65.38130974217178,68.88812544652463,18.603954499363425,101.103279883122,3.6851283672860453,12.89794928550116,20.803144008872838
11,"Guanajuato",2011,5.210090219913819,57.82666687767829,40.80940974301097,10.437962317711301,109.83865968739815,5.690200922772771,14.189938551164598,22.2451292324648
12,"Guerrero",2011,3.3473006184715017,70.46644922678799,56.58669407605702,12.581233359082539,111.8460103206512,3.029884180512997,17.371335968274515,38.75366147075195
13,"Hidalgo",2011,8.67582716873715,68.30841137917098,72.664628396385,14.496318813586127,120.29016066021215,7.504407466629181,18.889142696491014,36.42383136241968
14,"Jalisco",2011,4.0428617330717715,47.17993218561861,64.40833643374145,11.547258675505649,96.77765423121153,5.6415096732733545,19.355530846242303,17.968274369207876
15,"Estado de México",2011,4.903611031983852,43.46586458546731,53.73460298185702,6.845825597593141,79.45131861626122,3.5190620347178223,11.877635610805328,40.940344655269094
16,"Michoacán de Ocampo",2011,6.398940964044239,66.68370057267154,51.93245771871692,15.671792255799575,81.36758615332042,7.970610674511245,22.20544776645527,19.937752898495734
17,"Morelos",2011,5.699123540558579,63.07395379983581,62.58076041651825,11.507845610743287,117.05122964070314,4.7675360387365044,17.48096547536718,31.61917579713751
18,"Nayarit",2011,5.47329659345609,76.98505700303812,73.03710536185669,12.741116660176473,115.92621637287327,2.960963730886082,28.443197051239025,22.43154341580365
19,"Nuevo León",2011,1.539239798584232,22.50618191983972,25.231052374090183,7.696198992921161,46.447600949170145,3.910501109916698,13.977961414170323,15.850009817853852
20,"Oaxaca",2011,4.3976267217287255,66.50446024789755,62.69832717879901,8.358062482817752,103.4599549796179,4.26904114506999,19.802178805445134,26.462911676367593
21,"Puebla",2011,2.5025453741708428,43.147913196274466,33.92712520687988,5.592936977173763,75.96652837164244,2.368180521866368,13.604441295828073,17.685773684576496
22,"Querétaro",2011,3.8215384027455626,54.456922239124275,56.47384528501777,10.880769063372783,88.69153709705328,2.4415384239763323,26.166922674355032,16.400768978449708
23,"Quintana Roo",2011,6.876638231036023,65.98646472760099,75.27724191208584,17.4842184810384,100.22334443105694,4.023564922414694,4.755122181035548,22.385652113798123
24,"San Luis Potosí",2011,9.425305210233319,68.65392315133948,44.449739371460325,23.26165325885583,70.16197198497682,3.9586281882979932,38.22903793270634,37.927428165978874
25,"Sinaloa",2011,2.947114038577723,59.99482149961793,52.83754454878632,14.314553901663226,84.23834293601324,3.4382997116740097,15.26184055692035,23.892674527040825
26,"Sonora",2011,5.313827311606498,42.2907359834062,79.19435048539064,17.55395367075526,95.42900909947119,5.423768566329391,22.061545114393876,19.093131236875763
27,"Tabasco",2011,11.877236533855584,111.8730882343309,131.6539270204948,21.48382490682701,163.4866675836592,8.296599049384415,20.479499758743632,69.86609725797402
28,"Tamaulipas",2011,6.6823343541792335,59.24605369374981,102.65139514611938,18.495746873174664,122.84755745763431,5.220573714202526,22.6125421449458,27.594461060784777
29,"Tlaxcala",2011,5.38498500488791,103.39171209384787,121.20358557155403,29.244610872698956,154.92187629446755,6.793365698473978,24.93662286878863,19.965867479661323
30,"Veracruz de Ignacio de la Llave",2011,3.7553287478435506,55.31153698094992,51.28887974597174,9.992993447651482,81.75159735136027,2.8133140788929647,13.162745509390612,21.23351983526455
31,"Yucatán",2011,3.680206011964648,45.10738990340454,58.982761218784766,10.045967762389985,92.99980057262016,6.415494264100536,16.51119454016572,17.605309841020073
32,"Zacatecas",2011,4.644934045207639,68.62726497778608,69.15063782795033,12.757213222753371,113.76817330445188,2.878550675903325,13.673115710540793,23.290091832308722
1,"Aguascalientes",2012,7.194463141166559,74.34278579205443,94.88697498405227,25.820128828853314,162.9945593870957,5.9154474716258365,23.981543803888528,37.571085292758696
2,"Baja California",2012,3.253144348152736,31.88695262010087,40.35740394170611,6.322148450183619,73.50264824363964,4.572816112026016,14.547079443626384,11.539455423636118
